project_id,project_location_id,country,latitude,longitude,start_date,funder,ad_sector_codes,sector_group_name
P075911,P075911_928534,Malawi,-13.03333,33.48333,2003-06-10,WB,160,Social Infrastructure & Services
P075911,P075911_928534,Malawi,-13.03333,33.48333,2003-06-10,WB,240,Economic Infrastructure & Services
P075911,P075911_928534,Malawi,-13.03333,33.48333,2003-06-10,WB,140,Social Infrastructure & Services
P075911,P075911_927246,Malawi,-14.47815,35.26448,2003-06-10,WB,210,Economic Infrastructure & Services
P075911,P075911_927246,Malawi,-14.47815,35.26448,2003-06-10,WB,310,Production
P075911,P075911_927246,Malawi,-14.47815,35.26448,2003-06-10,WB,160,Social Infrastructure & Services
P075911,P075911_927246,Malawi,-14.47815,35.26448,2003-06-10,WB,240,Economic Infrastructure & Services
P075911,P075911_927246,Malawi,-14.47815,35.26448,2003-06-10,WB,140,Social Infrastructure & Services
P075911,P075911_924055,Malawi,-13.7804,34.4587,2003-06-10,WB,210,Economic Infrastructure & Services
P075911,P075911_924055,Malawi,-13.7804,34.4587,2003-06-10,WB,310,Production
P075911,P075911_924055,Malawi,-13.7804,34.4587,2003-06-10,WB,160,Social Infrastructure & Services
P075911,P075911_924055,Malawi,-13.7804,34.4587,2003-06-10,WB,240,Economic Infrastructure & Services
P075911,P075911_924055,Malawi,-13.7804,34.4587,2003-06-10,WB,140,Social Infrastructure & Services
P075911,P075911_923295,Malawi,-15.38596,35.3188,2003-06-10,WB,210,Economic Infrastructure & Services
P075911,P075911_923295,Malawi,-15.38596,35.3188,2003-06-10,WB,310,Production
P075911,P075911_923295,Malawi,-15.38596,35.3188,2003-06-10,WB,160,Social Infrastructure & Services
P075911,P075911_923295,Malawi,-15.38596,35.3188,2003-06-10,WB,240,Economic Infrastructure & Services
P075911,P075911_923295,Malawi,-15.38596,35.3188,2003-06-10,WB,140,Social Infrastructure & Services
P075911,P075911_927834,Malawi,-15.06665,35.22543,2003-06-10,WB,210,Economic Infrastructure & Services
P075911,P075911_927834,Malawi,-15.06665,35.22543,2003-06-10,WB,310,Production
P075911,P075911_927834,Malawi,-15.06665,35.22543,2003-06-10,WB,160,Social Infrastructure & Services
P075911,P075911_927834,Malawi,-15.06665,35.22543,2003-06-10,WB,240,Economic Infrastructure & Services
P075911,P075911_927834,Malawi,-15.06665,35.22543,2003-06-10,WB,140,Social Infrastructure & Services
P075911,P075911_927792,Malawi,-16.00693,35.30948,2003-06-10,WB,210,Economic Infrastructure & Services
P075911,P075911_927792,Malawi,-16.00693,35.30948,2003-06-10,WB,310,Production
P075911,P075911_927792,Malawi,-16.00693,35.30948,2003-06-10,WB,160,Social Infrastructure & Services
P075911,P075911_927792,Malawi,-16.00693,35.30948,2003-06-10,WB,240,Economic Infrastructure & Services
P075911,P075911_927792,Malawi,-16.00693,35.30948,2003-06-10,WB,140,Social Infrastructure & Services
P075911,P075911_931755,Malawi,-15.78499,35.00854,2003-06-10,WB,210,Economic Infrastructure & Services
P075911,P075911_931755,Malawi,-15.78499,35.00854,2003-06-10,WB,310,Production
P075911,P075911_931755,Malawi,-15.78499,35.00854,2003-06-10,WB,160,Social Infrastructure & Services
P075911,P075911_931755,Malawi,-15.78499,35.00854,2003-06-10,WB,240,Economic Infrastructure & Services
P075911,P075911_931755,Malawi,-15.78499,35.00854,2003-06-10,WB,140,Social Infrastructure & Services
P075911,P075911_925475,Malawi,-11.46556,34.02071,2003-06-10,WB,210,Economic Infrastructure & Services
P075911,P075911_925475,Malawi,-11.46556,34.02071,2003-06-10,WB,310,Production
P075911,P075911_925475,Malawi,-11.46556,34.02071,2003-06-10,WB,160,Social Infrastructure & Services
P075911,P075911_925475,Malawi,-11.46556,34.02071,2003-06-10,WB,240,Economic Infrastructure & Services
P075911,P075911_925475,Malawi,-11.46556,34.02071,2003-06-10,WB,140,Social Infrastructure & Services
P075911,P075911_927967,Malawi,-13.96692,33.78725,2003-06-10,WB,210,Economic Infrastructure & Services
P075911,P075911_927967,Malawi,-13.96692,33.78725,2003-06-10,WB,310,Production
P075911,P075911_927967,Malawi,-13.96692,33.78725,2003-06-10,WB,160,Social Infrastructure & Services
P075911,P075911_927967,Malawi,-13.96692,33.78725,2003-06-10,WB,240,Economic Infrastructure & Services
P075911,P075911_927967,Malawi,-13.96692,33.78725,2003-06-10,WB,140,Social Infrastructure & Services
P075915,P075915_344770,Ethiopia,11.47704,41.68403,2003-05-20,WB,310,Production
P075915,P075915_344770,Ethiopia,11.47704,41.68403,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_343568,Ethiopia,4.75,38.81667,2003-05-20,WB,310,Production
P075915,P075915_343568,Ethiopia,4.75,38.81667,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_8643818,Ethiopia,6.5,38.83333,2003-05-20,WB,310,Production
P075915,P075915_8643818,Ethiopia,6.5,38.83333,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_340754,Ethiopia,9.50528,42.61111,2003-05-20,WB,310,Production
P075915,P075915_340754,Ethiopia,9.50528,42.61111,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_338858,Ethiopia,4.98333,37.1,2003-05-20,WB,310,Production
P075915,P075915_338858,Ethiopia,4.98333,37.1,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_338666,Ethiopia,4.17861,42.05889,2003-05-20,WB,310,Production
P075915,P075915_338666,Ethiopia,4.17861,42.05889,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_338554,Ethiopia,11.73292,41.082,2003-05-20,WB,310,Production
P075915,P075915_338554,Ethiopia,11.73292,41.082,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_337838,Ethiopia,9.66667,38.88333,2003-05-20,WB,310,Production
P075915,P075915_337838,Ethiopia,9.66667,38.88333,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_336745,Ethiopia,10.16658,40.64689,2003-05-20,WB,310,Production
P075915,P075915_336745,Ethiopia,10.16658,40.64689,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_336259,Ethiopia,5.88722,43.59778,2003-05-20,WB,310,Production
P075915,P075915_336259,Ethiopia,5.88722,43.59778,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_334294,Ethiopia,6.46028,42.14194,2003-05-20,WB,310,Production
P075915,P075915_334294,Ethiopia,6.46028,42.14194,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_333516,Ethiopia,6.74,44.27806,2003-05-20,WB,310,Production
P075915,P075915_333516,Ethiopia,6.74,44.27806,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_333517,Ethiopia,9.10361,43.17472,2003-05-20,WB,310,Production
P075915,P075915_333517,Ethiopia,9.10361,43.17472,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_333434,Ethiopia,5.58722,44.19972,2003-05-20,WB,310,Production
P075915,P075915_333434,Ethiopia,5.58722,44.19972,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_8643582,Ethiopia,14.0,39.83333,2003-05-20,WB,310,Production
P075915,P075915_8643582,Ethiopia,14.0,39.83333,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_331106,Ethiopia,5.33333,41.83333,2003-05-20,WB,310,Production
P075915,P075915_331106,Ethiopia,5.33333,41.83333,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_8643805,Ethiopia,6.83333,41.25,2003-05-20,WB,310,Production
P075915,P075915_8643805,Ethiopia,6.83333,41.25,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_326282,Ethiopia,6.97444,45.34083,2003-05-20,WB,310,Production
P075915,P075915_326282,Ethiopia,6.97444,45.34083,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_333795,Ethiopia,9.35,42.8,2003-05-20,WB,310,Production
P075915,P075915_333795,Ethiopia,9.35,42.8,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_339593,Ethiopia,8.0,44.0,2003-05-20,WB,310,Production
P075915,P075915_339593,Ethiopia,8.0,44.0,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_8335154,Ethiopia,10.4,40.15,2003-05-20,WB,310,Production
P075915,P075915_8335154,Ethiopia,10.4,40.15,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_9165722,Ethiopia,12.25,40.5,2003-05-20,WB,310,Production
P075915,P075915_9165722,Ethiopia,12.25,40.5,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_8334581,Ethiopia,10.58333,42.41667,2003-05-20,WB,310,Production
P075915,P075915_8334581,Ethiopia,10.58333,42.41667,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_8643589,Ethiopia,12.25,40.0,2003-05-20,WB,310,Production
P075915,P075915_8643589,Ethiopia,12.25,40.0,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_9165723,Ethiopia,5.1666,36.6666,2003-05-20,WB,310,Production
P075915,P075915_9165723,Ethiopia,5.1666,36.6666,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_9165725,Ethiopia,7.3333,41.3333,2003-05-20,WB,310,Production
P075915,P075915_9165725,Ethiopia,7.3333,41.3333,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_7667866,Ethiopia,10.34852,41.89975,2003-05-20,WB,310,Production
P075915,P075915_7667866,Ethiopia,10.34852,41.89975,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_8643595,Ethiopia,11.16667,40.33333,2003-05-20,WB,310,Production
P075915,P075915_8643595,Ethiopia,11.16667,40.33333,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_8347209,Ethiopia,8.26881,42.37508,2003-05-20,WB,310,Production
P075915,P075915_8347209,Ethiopia,8.26881,42.37508,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_343535,Ethiopia,9.5,39.95,2003-05-20,WB,310,Production
P075915,P075915_343535,Ethiopia,9.5,39.95,2003-05-20,WB,160,Social Infrastructure & Services
P075915,P075915_8346816,Ethiopia,7.25146,42.83524,2003-05-20,WB,310,Production
P075915,P075915_8346816,Ethiopia,7.25146,42.83524,2003-05-20,WB,160,Social Infrastructure & Services
P079736,P079736_2234698,Cameroon,4.28333,11.65,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2234698,Cameroon,4.28333,11.65,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2234536,Cameroon,4.93333,13.3,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2234536,Cameroon,4.93333,13.3,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2387946,Central African Republic,7.15,17.33333,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2387946,Central African Republic,7.15,17.33333,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2233269,Cameroon,6.4,14.3,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2233269,Cameroon,6.4,14.3,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_244175,Chad,14.31667,21.66667,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_244175,Chad,14.31667,21.66667,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2221110,Cameroon,11.3975,14.55528,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2221110,Cameroon,11.3975,14.55528,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2231319,Cameroon,5.88333,14.55,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2231319,Cameroon,5.88333,14.55,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2230979,Cameroon,6.66667,14.2,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2230979,Cameroon,6.66667,14.2,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2430506,Chad,9.30859,15.80658,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2430506,Chad,9.30859,15.80658,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2227403,Cameroon,6.41667,14.21667,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2227403,Cameroon,6.41667,14.21667,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2227402,Cameroon,6.51667,14.3,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2227402,Cameroon,6.51667,14.3,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_240604,Central African Republic,5.76795,20.67565,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_240604,Central African Republic,5.76795,20.67565,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2434910,Chad,10.28056,15.37222,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2434910,Chad,10.28056,15.37222,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2232593,Cameroon,4.04827,9.70428,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2232593,Cameroon,4.04827,9.70428,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2427455,Chad,8.56667,16.08333,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2427455,Chad,8.56667,16.08333,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2224827,Cameroon,7.32765,13.58472,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2224827,Cameroon,7.32765,13.58472,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2383119,Central African Republic,5.71801,19.07389,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2383119,Central African Republic,5.71801,19.07389,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2389853,Central African Republic,4.36122,18.55496,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2389853,Central African Republic,4.36122,18.55496,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2427123,Chad,12.10672,15.0444,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2427123,Chad,12.10672,15.0444,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2220957,Cameroon,3.86667,11.51667,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2220957,Cameroon,3.86667,11.51667,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2227843,Cameroon,4.56667,13.75,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2227843,Cameroon,4.56667,13.75,2007-06-26,WB,210,Economic Infrastructure & Services
P079736,P079736_2386891,Central African Republic,6.53333,15.2,2007-06-26,WB,150,Social Infrastructure & Services
P079736,P079736_2386891,Central African Republic,6.53333,15.2,2007-06-26,WB,210,Economic Infrastructure & Services
P090135,P090135_2353151,Nigeria,5.10658,7.36667,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2353151,Nigeria,5.10658,7.36667,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2348595,Nigeria,11.67478,10.19069,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2348595,Nigeria,11.67478,10.19069,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2338400,Nigeria,6.81944,3.91731,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2338400,Nigeria,6.81944,3.91731,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2338106,Nigeria,5.18194,7.71481,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2338106,Nigeria,5.18194,7.71481,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2337680,Nigeria,13.73064,5.29777,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2337680,Nigeria,13.73064,5.29777,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2332459,Nigeria,6.45407,3.39467,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2332459,Nigeria,6.45407,3.39467,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2329981,Nigeria,9.29482,5.05412,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2329981,Nigeria,9.29482,5.05412,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2327650,Nigeria,6.6584,8.79923,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2327650,Nigeria,6.6584,8.79923,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2326016,Nigeria,6.14978,6.78569,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2326016,Nigeria,6.14978,6.78569,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2324767,Nigeria,11.71391,11.08108,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2324767,Nigeria,11.71391,11.08108,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2323622,Nigeria,10.02094,7.11244,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2323622,Nigeria,10.02094,7.11244,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2323411,Nigeria,6.8485,3.64633,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2323411,Nigeria,6.8485,3.64633,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2343356,Nigeria,6.47589,7.584,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2343356,Nigeria,6.47589,7.584,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2340005,Nigeria,11.66575,9.82048,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2340005,Nigeria,11.66575,9.82048,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2338242,Nigeria,5.96669,8.70632,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2338242,Nigeria,5.96669,8.70632,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2338225,Nigeria,6.6117,3.70567,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2338225,Nigeria,6.6117,3.70567,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2336251,Nigeria,9.13333,4.83333,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2336251,Nigeria,9.13333,4.83333,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2334996,Nigeria,10.9083,9.77575,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2334996,Nigeria,10.9083,9.77575,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_6854853,Nigeria,5.8362,8.8355,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_6854853,Nigeria,5.8362,8.8355,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2328850,Nigeria,6.4785,7.77901,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2328850,Nigeria,6.4785,7.77901,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2327969,Nigeria,7.9,3.71667,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2327969,Nigeria,7.9,3.71667,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2327384,Nigeria,6.46841,3.18329,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2327384,Nigeria,6.46841,3.18329,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2325987,Nigeria,4.72444,7.15262,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2325987,Nigeria,4.72444,7.15262,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_7099117,Nigeria,5.45766,6.43328,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_7099117,Nigeria,5.45766,6.43328,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2317945,Nigeria,11.14464,7.73769,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2317945,Nigeria,11.14464,7.73769,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2353099,Nigeria,6.32485,8.11368,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2353099,Nigeria,6.32485,8.11368,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2347283,Nigeria,6.33815,5.62575,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2347283,Nigeria,6.33815,5.62575,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2346229,Nigeria,4.95893,8.32695,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2346229,Nigeria,4.95893,8.32695,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2343279,Nigeria,6.44132,7.49883,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2343279,Nigeria,6.44132,7.49883,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2339937,Nigeria,12.17024,6.66412,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2339937,Nigeria,12.17024,6.66412,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2339354,Nigeria,7.37756,3.90591,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2339354,Nigeria,7.37756,3.90591,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2337639,Nigeria,8.49664,4.54214,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2337639,Nigeria,8.49664,4.54214,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2335204,Nigeria,12.00012,8.51672,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2335204,Nigeria,12.00012,8.51672,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2331939,Nigeria,7.79688,6.74048,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2331939,Nigeria,7.79688,6.74048,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2324774,Nigeria,4.77742,7.0134,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2324774,Nigeria,4.77742,7.0134,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2322911,Nigeria,13.06269,5.24322,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2322911,Nigeria,13.06269,5.24322,2008-04-03,WB,210,Economic Infrastructure & Services
P090135,P090135_2352778,Nigeria,9.05785,7.49508,2008-04-03,WB,150,Social Infrastructure & Services
P090135,P090135_2352778,Nigeria,9.05785,7.49508,2008-04-03,WB,210,Economic Infrastructure & Services
P074078,P074078_9072544,Uganda,1.09306,34.17694,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_9072544,Uganda,1.09306,34.17694,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_8629678,Uganda,0.33572,32.56815,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_8629678,Uganda,0.33572,32.56815,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_8584028,Uganda,-0.61551,30.65717,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_8584028,Uganda,-0.61551,30.65717,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_9072545,Uganda,0.095,32.507,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_9072545,Uganda,0.095,32.507,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_8581639,Uganda,0.0026,32.01435,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_8581639,Uganda,0.0026,32.01435,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_8584023,Uganda,0.32096,32.59748,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_8584023,Uganda,0.32096,32.59748,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_9072546,Uganda,0.355,32.745,2002-03-26,WB,110,Social Infrastructure & Services
P074078,P074078_9072546,Uganda,0.355,32.745,2002-03-26,WB,110,Social Infrastructure & Services
P117019,P117019_2278073,Liberia,6.43496,-10.59056,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_7669303,Liberia,6.23302,-9.64126,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_7669298,Liberia,6.31418,-10.73356,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_7669297,Liberia,6.25422,-10.51896,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_7669299,Liberia,6.99591,-8.96914,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_7669286,Liberia,7.36043,-8.74008,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_7669300,Liberia,6.43287,-10.72112,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_7669292,Liberia,6.61867,-10.47732,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_2277963,Liberia,6.35456,-10.61089,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_2277476,Liberia,6.23861,-10.69,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_2277241,Liberia,7.235,-8.98444,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_2274465,Liberia,6.27556,-10.71778,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_2278158,Liberia,5.88109,-10.04472,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_2274895,Liberia,6.30054,-10.7969,2009-06-30,WB,210,Economic Infrastructure & Services
P117019,P117019_2273125,Liberia,6.46667,-10.66667,2009-06-30,WB,210,Economic Infrastructure & Services
P106172,P106172_7644922,Nigeria,6.62641,3.55167,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2353151,Nigeria,5.10658,7.36667,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2352281,Nigeria,4.79004,7.31187,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2351943,Nigeria,6.61563,3.33337,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2346995,Nigeria,10.61285,12.19458,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2343720,Nigeria,4.64231,7.92438,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2338400,Nigeria,6.81944,3.91731,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2332459,Nigeria,6.45407,3.39467,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2323675,Nigeria,5.89405,5.67666,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2351216,Nigeria,6.5,3.35,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2590353,Nigeria,9.02722,7.60306,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2328304,Nigeria,5.99369,5.8995,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2326208,Nigeria,6.72384,4.64921,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2325021,Nigeria,6.88672,3.19788,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2350841,Nigeria,7.25256,5.19312,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2347283,Nigeria,6.33815,5.62575,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2347059,Nigeria,12.45389,4.1975,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2343279,Nigeria,6.44132,7.49883,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2339354,Nigeria,7.37756,3.90591,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2338313,Nigeria,6.59651,3.34205,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2335953,Nigeria,9.92849,8.89212,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2335727,Nigeria,10.52641,7.43879,2009-06-16,WB,230,Economic Infrastructure & Services
P106172,P106172_2335204,Nigeria,12.00012,8.51672,2009-06-16,WB,230,Economic Infrastructure & Services
